SoftwareObject_IndividualAccountingProgram,,umbel#StructuredInfo
Spur_Topographical_Undersea,undersea spur,UnderwaterTopographicalFeature
StateUniform,,umbel#Products
StockIndexAccountActive,,umbel#FinanceEconomy
StomachSecretionInhibitor,,umbel#Drugs
StreamBend,stream bend,Channel_WaterPath
StreamMouth,stream mouth(s),Channel_WaterPath
TVSeason,TV Season,CalendarSeasonType
Table,Web Table,WebPage_CW
TaxiStand,Taxi Stand,TransportFacility
Terrace_Topographical_Undersea,undersea terrace,UnderwaterTopographicalFeature
The_union_of__types_of_thing_predicates_,the union of { types of thing, predicates },MathematicalThing
TouristInformationCenter,Tourist Information Center,InformationCenter
ToyStore,Toy Store,RetailStore
TriangulationPlace,triangulation station,GeographicalPlace
Trough_Topographical_Undersea,undersea trough,UnderwaterTopographicalFeature
Ultraviolet,,umbel#NaturalPhenomena
UniversitySemesterTime_Quantity,,umbel#Time
UserBlocks,User Blocks,ComputerUserInteraction
UserCheckins,User Checkins,ComputerUserInteraction
UserComments,User Comments,ComputerUserInteraction
UserDownloads,User Downloads,ComputerUserInteraction
UserLikes,User Likes,ComputerUserInteraction
UserPageVisits,Page Visits,ComputerUserInteraction
UserPlays,User Plays,ComputerUserInteraction
UserPlusOnes,User Plus Ones,ComputerUserInteraction
UserTweets,User Tweets,ComputerUserInteraction
Valley_Undersea,undersea valley,UnderwaterTopographicalFeature
VeterinaryCare,Veterinary Care,MedicalCareOrganization
VideoGallery,Video Gallery,WebPage_CW
Visible,,umbel#Attributes
WPAdBlock,Web Ad Block,WebPage_CW
WPFooter,Web Page Footer,WebPage_CW
WPHeader,Web Page Header,WebPage_CW
WPSideBar,Web Page Side Banner,WebPage_CW
WaterCurrent,water current,BodyOfWater_Flowing
WeatherEventAcidRainProcess,,umbel#NaturalPhenomena
Weather_TopicAccomplishmentType,,umbel#TopicsCategories
WebPageElement,Web Page Element,WebPage_CW
Workplace_Temporary,temporary work office,umbel#Workplaces
WrittenWordAuthorizedAgreement,,umbel#WrittenInfo
XRatingAcademyAward,,umbel#TopicsCategories
ZipFileComputationalObject,,umbel#StructuredInfo
ZybanAdenosineTriphosphate,,umbel#Chemistry
