ConstructionArtifact:Mx4rvVidpZwpEbGdrcN5Y29ycA,Library-Organization:Mx4rvVjknJwpEbGdrcN5Y29ycA,708,DISJOINT,Herrick_District_Library,Austrian_National_Library,Longueuil_Public_Libraries_Network,Birkenhead_Public_Library,Greifswald_University_Library,Leduc_Public_Library,The_Valley_Library,Agency_for_the_Legal_Deposit_Libraries,University_of_Colombo_library,Traditional_Knowledge_Digital_Library,National_Library_of_Estonia
Building:Mx4rvVj7KJwpEbGdrcN5Y29ycA,EducationalOrganization:Mx4rvViNQZwpEbGdrcN5Y29ycA,708,DISJOINT,Library_System_of_Lancaster_County,Biblioteca_Palatina,National_Sport_Information_Centre,LANL_Research_Library,St_Johns_County_Public_Library_System,Russian_State_Library,Bruce_T._Halle_Library,Newcastle_University_Library,Ateneo_Professional_Schools_Library,Medicine_Hat_Public_Library,Derby_Central_Library
Agent-Generic:Mx4rvsaaeJwpEbGdrcN5Y29ycA,Building:Mx4rvVj7KJwpEbGdrcN5Y29ycA,708,DISJOINT,Winona_Public_Library,National_Library_of_Norway,Glasgow_University_Library,Public_Library_of_Charlotte_and_Mecklenburg_County,Contra_Costa_County_Library,Allen_County_Public_Library,British_Library,Working_Class_Movement_Library,Waterfield_Library,Richmond_Hill_Public_Library,Montreal_Children's_Library
Building:Mx4rvVj7KJwpEbGdrcN5Y29ycA,Library-Organization:Mx4rvVjknJwpEbGdrcN5Y29ycA,708,DISJOINT,National_Diet_Library,Grace_Mellman_Community_Library,Feminist_Library,Dyer_Library,Rockland_Public_Library,Farmington_Public_Library,University_of_Peradeniya_library,Birkenhead_Central_Library,U._Grant_Miller_Library,Austin_Public_Library_(Minnesota),Bytown_Mechanics'_Institute
ConstructionArtifact:Mx4rvVidpZwpEbGdrcN5Y29ycA,EducationalOrganization:Mx4rvViNQZwpEbGdrcN5Y29ycA,708,DISJOINT,Kitengesa_Community_Library,Honan-Allston_Library,Warsaw_Public_Library,Central_Philippine_University_Library,Teleki_Library,Birkenhead_Public_Library,State_Library_of_New_South_Wales,Ferguson_Municipal_Public_Library,Brampton_Library,"Curtis_Memorial_Library_(Brunswick,_Maine)",Kasson_Public_Library
ConstructionArtifact:Mx4rvVidpZwpEbGdrcN5Y29ycA,Organization:Mx4rvVjVT5wpEbGdrcN5Y29ycA,708,DISJOINT,Energy_FM_(Taranaki),Muskoka_Lakes_Township_Public_Libraries,Pennsylvania_State_University_Libraries,Desasevini_Grameena_Vayanasala,Bibliothèque_Saint-Jean,Belfast_Central_Library,St._Charles_Public_Library,"Auburn_Public_Library_(Auburn,_Maine)",Lethbridge_Public_Library,Maughan_Library,Biblioteca_Nazionale_Vittorio_Emanuele_III
Drink:Mx4rvVj0CJwpEbGdrcN5Y29ycA,Food:Mx4rvVi9i5wpEbGdrcN5Y29ycA,697,DISJOINT,Governator_Ale,Rasna,Shasta_(soft_drink)__Shasta_Soda__1,Vio_(drink),Mouten_Kop,The_Northern_Lights_(whiskey),Blanton's,Full_Throttle_(drink),Navan_liqueur,Floats_(drink),Everclear_(alcohol)
Building:Mx4rvVj7KJwpEbGdrcN5Y29ycA,RestaurantSpace:Mx4rvVkHsJwpEbGdrcN5Y29ycA,623,DISJOINT,The_Inn_at_Little_Washington,Café_du_Monde,Lusardi's,Gilgamesh_(restaurant),De_Oude_Rosmolen,De_Hooge_Heerlijkheid,Chez_Hans,Heichinrou_Hong_Kong,Park_(restaurant),Big_Spring_Cafe,Shore_Club
BiologicalSpecies:Mx4rvVjK65wpEbGdrcN5Y29ycA,Moss:Mx4rvVijT5wpEbGdrcN5Y29ycA,384,DISJOINT,Gymnomitriaceae,Sauteria_spongiosa,Bryopteris_gaudichaudii,Sandeothallus,Splachnum_sphaericum,Fontinalis,Ambuchanania,Renauldia_lycopodioides,Takakia,Grimmia,Archidium_elatum
BiologicalSpecies:Mx4rvVjK65wpEbGdrcN5Y29ycA,GreenAlgae:Mx4rKyUGyBdHSzmXG1Zsj5E_Tw,356,DISJOINT,Hydrodictyaceae,Schroederia,Derbesiaceae,Chaetophora_(alga),Desmidiales,Crenacantha,Pyramimonadales,Pediastrum_duplex,Coleochlamys,Ignatiales,Ulvophyceae
